Date (CET),Bid Price
2024-05-27 16:00:00,16.3
2024-05-27 20:00:00,4.1
2024-05-28 0:00:00,4.0
2024-05-28 4:00:00,6.4
2024-05-28 8:00:00,11.9
2024-05-28 12:00:00,34.6
2024-05-28 16:00:00,12.3
2024-05-28 20:00:00,3.0
2024-05-29 0:00:00,5.2
2024-05-29 4:00:00,2.2
2024-05-29 8:00:00,14.8
2024-05-29 12:00:00,26.9
2024-05-29 16:00:00,8.6
2024-05-29 20:00:00,2.1
2024-05-30 0:00:00,3.6
2024-05-30 4:00:00,8.5
2024-05-30 8:00:00,14.4
2024-05-30 12:00:00,18.4
2024-05-30 16:00:00,10.7
2024-05-30 20:00:00,1.2
2024-05-31 0:00:00,2.7
2024-05-31 4:00:00,2.5
2024-05-31 8:00:00,11.3
2024-05-31 12:00:00,21.7
2024-05-31 16:00:00,8.9
2024-05-31 20:00:00,1.6
2024-06-01 0:00:00,4.2
2024-06-01 4:00:00,4.1
2024-06-01 8:00:00,16.0
2024-06-01 12:00:00,48.7
2024-06-01 16:00:00,10.5
2024-06-01 20:00:00,-0.5
2024-06-02 0:00:00,4.2
2024-06-02 4:00:00,11.7
2024-06-02 8:00:00,34.5
2024-06-02 12:00:00,83.3
2024-06-02 16:00:00,27.6
2024-06-02 20:00:00,2.3
2024-06-03 0:00:00,5.7
2024-06-03 4:00:00,65.7
2024-06-03 8:00:00,102.7
2024-06-03 12:00:00,161.3
2024-06-03 16:00:00,43.2
2024-06-03 20:00:00,17.7
2024-06-04 0:00:00,27.2
2024-06-04 4:00:00,37.1
2024-06-04 8:00:00,75.3
2024-06-04 12:00:00,97.7
2024-06-04 16:00:00,89.9
2024-06-04 20:00:00,30.6
2024-06-05 0:00:00,28.5
2024-06-05 4:00:00,23.5
2024-06-05 8:00:00,40.6
2024-06-05 12:00:00,76.9
2024-06-05 16:00:00,57.7
2024-06-05 20:00:00,11.7
2024-06-06 0:00:00,23.4
2024-06-06 4:00:00,22.6
2024-06-06 8:00:00,30.6
2024-06-06 12:00:00,67.6
2024-06-06 16:00:00,40.3
2024-06-06 20:00:00,10.2
2024-06-07 0:00:00,13.5
2024-06-07 4:00:00,13.6
2024-06-07 8:00:00,32.5
2024-06-07 12:00:00,63.8
2024-06-07 16:00:00,35.1
2024-06-07 20:00:00,7.4
2024-06-08 0:00:00,12.2
2024-06-08 4:00:00,10.2
2024-06-08 8:00:00,38.1
2024-06-08 12:00:00,75.9
2024-06-08 16:00:00,32.8
2024-06-08 20:00:00,6.5
2024-06-09 0:00:00,10.8
2024-06-09 4:00:00,10.7
2024-06-09 8:00:00,57.5
2024-06-09 12:00:00,97.0
2024-06-09 16:00:00,43.6
2024-06-09 20:00:00,7.5
2024-06-10 0:00:00,10.5
2024-06-10 4:00:00,10.6
2024-06-10 8:00:00,34.0
2024-06-10 12:00:00,63.4
2024-06-10 16:00:00,25.6
2024-06-10 20:00:00,1.9
2024-06-11 0:00:00,9.6
2024-06-11 4:00:00,14.0
2024-06-11 8:00:00,90.2
2024-06-11 12:00:00,91.4
2024-06-11 16:00:00,40.2
2024-06-11 20:00:00,4.4
2024-06-12 0:00:00,9.5
2024-06-12 4:00:00,13.5
2024-06-12 8:00:00,61.5
2024-06-12 12:00:00,88.2
2024-06-12 16:00:00,34.0
2024-06-12 20:00:00,3.0
2024-06-13 0:00:00,9.3
2024-06-13 4:00:00,8.6
2024-06-13 8:00:00,38.5
2024-06-13 12:00:00,57.3
2024-06-13 16:00:00,16.0
2024-06-13 20:00:00,2.5
2024-06-14 0:00:00,8.8
2024-06-14 4:00:00,7.9
2024-06-14 8:00:00,28.7
2024-06-14 12:00:00,41.1
2024-06-14 16:00:00,15.1
2024-06-14 20:00:00,1.9
2024-06-15 0:00:00,6.3
2024-06-15 4:00:00,7.8
2024-06-15 8:00:00,33.9
2024-06-15 12:00:00,79.0
2024-06-15 16:00:00,35.5
2024-06-15 20:00:00,1.4
2024-06-16 0:00:00,9.3
2024-06-16 4:00:00,9.9
2024-06-16 8:00:00,45.3
2024-06-16 12:00:00,83.5
2024-06-16 16:00:00,30.7
2024-06-16 20:00:00,2.7
2024-06-17 0:00:00,7.6
2024-06-17 4:00:00,12.2
2024-06-17 8:00:00,33.6
2024-06-17 12:00:00,55.0
2024-06-17 16:00:00,21.0
2024-06-17 20:00:00,0.8
2024-06-18 0:00:00,8.1
2024-06-18 4:00:00,12.9
2024-06-18 8:00:00,35.4
2024-06-18 12:00:00,55.4
2024-06-18 16:00:00,28.6
2024-06-18 20:00:00,1.3
2024-06-19 0:00:00,5.7
2024-06-19 4:00:00,5.5
2024-06-19 8:00:00,29.6
2024-06-19 12:00:00,53.1
2024-06-19 16:00:00,14.2
2024-06-19 20:00:00,1.5
2024-06-20 0:00:00,5.5
2024-06-20 4:00:00,4.2
2024-06-20 8:00:00,32.1
2024-06-20 12:00:00,41.2
2024-06-20 16:00:00,13.4
2024-06-20 20:00:00,0.4
2024-06-21 0:00:00,5.1
2024-06-21 4:00:00,5.6
2024-06-21 8:00:00,23.1
2024-06-21 12:00:00,39.7
2024-06-21 16:00:00,10.9
2024-06-21 20:00:00,2.0
2024-06-23 0:00:00,6.1
2024-06-23 4:00:00,6.5
2024-06-23 8:00:00,40.2
2024-06-23 12:00:00,70.1
2024-06-23 16:00:00,20.1
2024-06-23 20:00:00,2.1
2024-06-24 0:00:00,5.1
2024-06-24 4:00:00,12.1
2024-06-24 8:00:00,30.5
2024-06-24 12:00:00,42.7
2024-06-24 16:00:00,19.6
2024-06-24 20:00:00,1.6
2024-06-25 0:00:00,4.9
2024-06-25 4:00:00,8.6
2024-06-25 8:00:00,22.1
2024-06-25 12:00:00,48.0
2024-06-25 16:00:00,21.5
2024-06-25 20:00:00,0.8
2024-06-26 0:00:00,4.1
2024-06-26 4:00:00,1.3
2024-06-26 8:00:00,29.1
2024-06-26 12:00:00,58.3
2024-06-26 16:00:00,7.1
2024-06-26 20:00:00,2.0
2024-06-27 0:00:00,5.1
2024-06-27 4:00:00,14.0
2024-06-27 8:00:00,57.7
2024-06-27 12:00:00,42.4
2024-06-27 16:00:00,13.1
2024-06-27 20:00:00,1.9
2024-06-28 0:00:00,9.3
2024-06-28 4:00:00,4.2
2024-06-28 8:00:00,28.7
2024-06-28 12:00:00,48.0
2024-06-28 16:00:00,34.8
2024-06-28 20:00:00,-0.3
2024-06-29 0:00:00,8.2
2024-06-29 4:00:00,3.3
2024-06-29 8:00:00,35.2
2024-06-29 12:00:00,63.7
2024-06-29 16:00:00,38.9
2024-06-29 20:00:00,1.6
2024-06-30 0:00:00,6.5
2024-06-30 4:00:00,7.0
2024-06-30 8:00:00,31.3
2024-06-30 12:00:00,63.6
2024-06-30 16:00:00,22.6
2024-06-30 20:00:00,1.9
2024-07-01 0:00:00,4.7
2024-07-01 4:00:00,8.6
2024-07-01 8:00:00,24.5
2024-07-01 12:00:00,46.1
2024-07-01 16:00:00,18.5
2024-07-01 20:00:00,0.7
2024-07-02 0:00:00,6.7
2024-07-02 4:00:00,9.6
2024-07-02 8:00:00,51.1
2024-07-02 12:00:00,45.4
2024-07-02 16:00:00,10.1
2024-07-02 20:00:00,5.2
2024-07-03 0:00:00,4.2
2024-07-03 4:00:00,5.8
2024-07-03 8:00:00,27.4
2024-07-03 12:00:00,37.8
2024-07-03 16:00:00,11.5
2024-07-03 20:00:00,2.6
2024-07-04 0:00:00,5.7
2024-07-04 4:00:00,7.0
2024-07-04 8:00:00,30.0
2024-07-04 12:00:00,70.4
2024-07-04 16:00:00,29.4
2024-07-04 20:00:00,1.7
2024-07-05 0:00:00,4.9
2024-07-05 4:00:00,7.9
2024-07-05 8:00:00,72.4
2024-07-05 12:00:00,95.8
2024-07-05 16:00:00,21.6
2024-07-05 20:00:00,1.4
2024-07-06 0:00:00,5.2
2024-07-06 4:00:00,6.1
2024-07-06 8:00:00,39.2
2024-07-06 12:00:00,74.1
2024-07-06 16:00:00,25.4
2024-07-06 20:00:00,2.2
2024-07-07 0:00:00,7.6
2024-07-07 4:00:00,8.1
2024-07-07 8:00:00,36.5
2024-07-07 12:00:00,72.7
2024-07-07 16:00:00,28.1
2024-07-07 20:00:00,5.2
2024-07-08 0:00:00,7.9
2024-07-08 4:00:00,15.6
2024-07-08 8:00:00,26.9
2024-07-08 12:00:00,55.9
2024-07-08 16:00:00,17.8
2024-07-08 20:00:00,2.9
2024-07-09 0:00:00,6.1
2024-07-09 4:00:00,8.9
2024-07-09 8:00:00,27.8
2024-07-09 12:00:00,46.1
2024-07-09 16:00:00,21.2
2024-07-09 20:00:00,2.0
2024-07-10 0:00:00,4.7
2024-07-10 4:00:00,5.9
2024-07-10 8:00:00,21.3
2024-07-10 12:00:00,36.5
2024-07-10 16:00:00,14.0
2024-07-10 20:00:00,2.8
2024-07-11 0:00:00,5.2
2024-07-11 4:00:00,6.4
2024-07-11 8:00:00,23.7
2024-07-11 12:00:00,39.6
2024-07-11 16:00:00,13.8
2024-07-11 20:00:00,1.7
2024-07-12 0:00:00,5.0
2024-07-12 4:00:00,2.9
2024-07-12 8:00:00,16.9
2024-07-12 12:00:00,30.2
2024-07-12 16:00:00,10.7
2024-07-12 20:00:00,2.5
2024-07-13 0:00:00,3.6
2024-07-13 4:00:00,4.4
2024-07-13 8:00:00,21.5
2024-07-13 12:00:00,54.9
2024-07-13 16:00:00,20.1
2024-07-13 20:00:00,1.6
2024-07-14 0:00:00,5.0
2024-07-14 4:00:00,7.0
2024-07-14 8:00:00,35.1
2024-07-14 12:00:00,69.4
2024-07-14 16:00:00,26.1
2024-07-14 20:00:00,1.4
2024-07-15 0:00:00,3.7
2024-07-15 4:00:00,6.5
2024-07-15 8:00:00,28.2
2024-07-15 12:00:00,47.4
2024-07-15 16:00:00,6.7
2024-07-15 20:00:00,0.5
2024-07-16 0:00:00,4.2
2024-07-16 4:00:00,29.3
2024-07-16 8:00:00,153.9
2024-07-16 12:00:00,67.8
2024-07-16 16:00:00,69.6
2024-07-16 20:00:00,5.9
2024-07-17 0:00:00,6.4
2024-07-17 4:00:00,17.9
2024-07-17 8:00:00,51.5
2024-07-17 12:00:00,64.5
2024-07-17 16:00:00,34.2
2024-07-17 20:00:00,0.1
2024-07-18 0:00:00,3.1
2024-07-18 4:00:00,7.3
2024-07-18 8:00:00,27.2
2024-07-18 12:00:00,44.3
2024-07-18 16:00:00,22.0
2024-07-18 20:00:00,1.8
2024-07-19 0:00:00,4.4
2024-07-19 4:00:00,5.1
2024-07-19 8:00:00,23.5
2024-07-19 12:00:00,47.9
2024-07-19 16:00:00,14.4
2024-07-19 20:00:00,0.6
2024-07-20 0:00:00,3.6
2024-07-20 4:00:00,2.3
2024-07-20 8:00:00,25.9
2024-07-20 12:00:00,52.8
2024-07-20 16:00:00,15.7
2024-07-20 20:00:00,2.1
2024-07-21 0:00:00,5.3
2024-07-21 4:00:00,6.9
2024-07-21 8:00:00,33.3
2024-07-21 12:00:00,51.1
2024-07-21 16:00:00,26.4
2024-07-21 20:00:00,1.8
2024-07-22 0:00:00,3.5
2024-07-22 4:00:00,6.8
2024-07-22 8:00:00,25.6
2024-07-22 12:00:00,34.5
2024-07-22 16:00:00,16.3
2024-07-22 20:00:00,2.4
2024-07-23 0:00:00,3.8
2024-07-23 4:00:00,7.0
2024-07-23 8:00:00,30.6
2024-07-23 12:00:00,36.4
2024-07-23 16:00:00,15.6
2024-07-23 20:00:00,2.5
2024-07-24 0:00:00,4.1
2024-07-24 4:00:00,8.2
2024-07-24 8:00:00,17.8
2024-07-24 12:00:00,45.4
2024-07-24 16:00:00,17.4
2024-07-24 20:00:00,1.2
2024-07-25 0:00:00,3.2
2024-07-25 4:00:00,0.1
2024-07-25 8:00:00,13.2
2024-07-25 12:00:00,38.4
2024-07-25 16:00:00,23.1
2024-07-25 20:00:00,1.2
2024-07-26 0:00:00,4.1
2024-07-26 4:00:00,3.4
2024-07-26 8:00:00,16.6
2024-07-26 12:00:00,39.6
2024-07-26 16:00:00,17.3
2024-07-26 20:00:00,1.6
2024-07-27 0:00:00,3.2
2024-07-27 4:00:00,2.8
2024-07-27 8:00:00,15.9
2024-07-27 12:00:00,44.7
2024-07-27 16:00:00,14.9
2024-07-27 20:00:00,1.7
2024-07-28 0:00:00,4.0
2024-07-28 4:00:00,6.1
2024-07-28 8:00:00,25.2
2024-07-28 12:00:00,60.3
2024-07-28 16:00:00,32.3
2024-07-28 20:00:00,1.7
2024-07-29 0:00:00,3.3
2024-07-29 4:00:00,4.6
2024-07-29 8:00:00,16.1
2024-07-29 12:00:00,52.9
2024-07-29 16:00:00,32.2
2024-07-29 20:00:00,0.6
2024-07-30 0:00:00,3.4
2024-07-30 4:00:00,5.0
2024-07-30 8:00:00,21.3
2024-07-30 12:00:00,47.4
2024-07-30 16:00:00,16.5
2024-07-30 20:00:00,0.7
2024-07-31 0:00:00,3.0
2024-07-31 4:00:00,1.7
2024-07-31 8:00:00,16.0
2024-07-31 12:00:00,45.1
2024-07-31 16:00:00,13.0
2024-07-31 20:00:00,1.3
2024-08-01 0:00:00,3.9
2024-08-01 4:00:00,0.8
2024-08-01 8:00:00,15.5
2024-08-01 12:00:00,39.4
2024-08-01 16:00:00,11.2
2024-08-01 20:00:00,1.0
2024-08-02 0:00:00,2.1
2024-08-02 4:00:00,2.7
2024-08-02 8:00:00,16.7
2024-08-02 12:00:00,52.4
2024-08-02 16:00:00,14.9
2024-08-02 20:00:00,2.5
2024-08-03 0:00:00,3.0
2024-08-03 4:00:00,2.0
2024-08-03 8:00:00,26.2
2024-08-03 12:00:00,66.2
2024-08-03 16:00:00,17.1
2024-08-03 20:00:00,1.0
2024-08-04 0:00:00,2.9
2024-08-04 4:00:00,3.7
2024-08-04 8:00:00,50.1
2024-08-04 12:00:00,86.4
2024-08-04 16:00:00,29.2
2024-08-04 20:00:00,1.2
2024-08-05 0:00:00,0.6
2024-08-05 4:00:00,5.4
2024-08-05 8:00:00,30.5
2024-08-05 12:00:00,58.7
2024-08-05 16:00:00,16.4
2024-08-05 20:00:00,0.2
2024-08-06 0:00:00,2.3
2024-08-06 4:00:00,5.2
2024-08-06 8:00:00,47.0
2024-08-06 12:00:00,87.5
2024-08-06 16:00:00,20.4
2024-08-06 20:00:00,0.5
2024-08-07 0:00:00,2.2
2024-08-07 4:00:00,1.8
2024-08-07 8:00:00,31.8
2024-08-07 12:00:00,54.1
2024-08-07 16:00:00,13.5
2024-08-07 20:00:00,0.9
2024-08-08 0:00:00,2.8
2024-08-08 4:00:00,2.3
2024-08-08 8:00:00,29.7
2024-08-08 12:00:00,52.0
2024-08-08 16:00:00,12.6
2024-08-08 20:00:00,1.1
2024-08-09 0:00:00,2.8
2024-08-09 4:00:00,2.2
2024-08-09 8:00:00,39.6
2024-08-09 12:00:00,57.4
2024-08-09 16:00:00,21.1
2024-08-09 20:00:00,0.9
2024-08-10 0:00:00,2.1
2024-08-10 4:00:00,7.1
2024-08-10 8:00:00,31.3
2024-08-10 12:00:00,77.9
2024-08-10 16:00:00,30.8
2024-08-10 20:00:00,0.1
2024-08-11 0:00:00,3.2
2024-08-11 4:00:00,8.3
2024-08-11 8:00:00,28.9
2024-08-11 12:00:00,85.1
2024-08-11 16:00:00,33.5
2024-08-11 20:00:00,0.4
2024-08-12 0:00:00,2.7
2024-08-12 4:00:00,7.2
2024-08-12 8:00:00,8.5
2024-08-12 12:00:00,59.9
2024-08-12 16:00:00,22.2
2024-08-12 20:00:00,0.5
2024-08-13 0:00:00,3.3
2024-08-13 4:00:00,10.7
2024-08-13 8:00:00,41.7
2024-08-13 12:00:00,67.2
2024-08-13 16:00:00,19.6
2024-08-13 20:00:00,1.2
2024-08-14 0:00:00,4.5
2024-08-14 4:00:00,12.0
2024-08-14 8:00:00,26.0
2024-08-14 12:00:00,58.8
2024-08-14 16:00:00,15.5
2024-08-14 20:00:00,4.2
2024-08-15 0:00:00,2.9
2024-08-15 4:00:00,3.9
2024-08-15 8:00:00,24.5
2024-08-15 12:00:00,55.3
2024-08-15 16:00:00,15.3
2024-08-15 20:00:00,2.3
2024-08-16 0:00:00,3.6
2024-08-16 4:00:00,2.0
2024-08-16 8:00:00,25.3
2024-08-16 12:00:00,53.9
2024-08-16 16:00:00,15.6
2024-08-16 20:00:00,0.9
2024-08-17 0:00:00,4.3
2024-08-17 4:00:00,3.6
2024-08-17 8:00:00,30.4
2024-08-17 12:00:00,49.1
2024-08-17 16:00:00,17.2
2024-08-17 20:00:00,1.2
2024-08-18 0:00:00,3.0
2024-08-18 4:00:00,4.6
2024-08-18 8:00:00,27.4
2024-08-18 12:00:00,58.8
2024-08-18 16:00:00,16.3
2024-08-18 20:00:00,2.2
2024-08-19 0:00:00,3.5
2024-08-19 4:00:00,6.1
2024-08-19 8:00:00,21.1
2024-08-19 12:00:00,52.1
2024-08-19 16:00:00,13.2
2024-08-19 20:00:00,4.4
2024-08-20 0:00:00,2.9
2024-08-20 4:00:00,5.4
2024-08-20 8:00:00,170.5
2024-08-20 12:00:00,66.7
2024-08-20 16:00:00,15.8
2024-08-20 20:00:00,3.6
2024-08-21 0:00:00,3.4
2024-08-21 4:00:00,10.4
2024-08-21 8:00:00,54.8
2024-08-21 12:00:00,85.7
2024-08-21 16:00:00,26.8
2024-08-21 20:00:00,2.0
2024-08-22 0:00:00,4.7
2024-08-22 4:00:00,4.2
2024-08-22 8:00:00,35.0
2024-08-22 12:00:00,83.3
2024-08-22 16:00:00,27.7
2024-08-22 20:00:00,3.5
2024-08-23 0:00:00,4.9
2024-08-23 4:00:00,4.2
2024-08-23 8:00:00,42.0
2024-08-23 12:00:00,83.6
2024-08-23 16:00:00,26.5
2024-08-23 20:00:00,2.9
2024-08-24 0:00:00,4.7
2024-08-24 4:00:00,3.9
2024-08-24 8:00:00,38.0
2024-08-24 12:00:00,82.6
2024-08-24 16:00:00,34.5
2024-08-24 20:00:00,1.8
2024-08-25 0:00:00,4.2
2024-08-25 4:00:00,6.5
2024-08-25 8:00:00,39.1
2024-08-25 12:00:00,82.3
2024-08-25 16:00:00,24.9
2024-08-25 20:00:00,2.0
2024-08-26 0:00:00,5.6
2024-08-26 4:00:00,9.3
2024-08-26 8:00:00,30.2
2024-08-26 12:00:00,58.4
2024-08-26 16:00:00,12.8
2024-08-26 20:00:00,2.5
2024-08-27 0:00:00,4.2
2024-08-27 4:00:00,6.1
2024-08-27 8:00:00,31.1
2024-08-27 12:00:00,55.1
2024-08-27 16:00:00,15.2
2024-08-27 20:00:00,1.8
2024-08-28 0:00:00,4.2
2024-08-28 4:00:00,5.0
2024-08-28 8:00:00,13.5
2024-08-28 12:00:00,56.0
2024-08-28 16:00:00,21.2
2024-08-28 20:00:00,-0.1
2024-08-29 0:00:00,2.9
2024-08-29 4:00:00,3.6
2024-08-29 8:00:00,25.5
2024-08-29 12:00:00,59.1
2024-08-29 16:00:00,15.7
2024-08-29 20:00:00,0.7
2024-08-30 0:00:00,3.5
2024-08-30 4:00:00,3.1
2024-08-30 8:00:00,19.5
2024-08-30 12:00:00,41.6
2024-08-30 16:00:00,12.6
2024-08-30 20:00:00,1.5
2024-08-31 0:00:00,4.2
2024-08-31 4:00:00,4.2
2024-08-31 8:00:00,15.3
2024-08-31 12:00:00,66.8
2024-08-31 16:00:00,19.9
2024-08-31 20:00:00,1.5
2024-09-01 0:00:00,3.8
2024-09-01 4:00:00,5.5
2024-09-01 8:00:00,29.5
2024-09-01 12:00:00,82.8
2024-09-01 16:00:00,28.0
2024-09-01 20:00:00,3.0
2024-09-02 0:00:00,3.0
2024-09-02 4:00:00,2.7
2024-09-02 8:00:00,21.6
2024-09-02 12:00:00,55.1
2024-09-02 16:00:00,21.4
2024-09-02 20:00:00,-1.3
2024-09-03 0:00:00,2.6
2024-09-03 4:00:00,3.5
2024-09-03 8:00:00,33.7
2024-09-03 12:00:00,43.0
2024-09-03 16:00:00,15.3
2024-09-03 20:00:00,1.5
2024-09-04 0:00:00,5.4
2024-09-04 4:00:00,8.9
2024-09-04 8:00:00,20.6
2024-09-04 12:00:00,34.7
2024-09-04 16:00:00,10.5
2024-09-04 20:00:00,1.6
2024-09-05 0:00:00,7.1
2024-09-05 4:00:00,4.0
2024-09-05 8:00:00,18.4
2024-09-05 12:00:00,76.5
2024-09-05 16:00:00,17.7
2024-09-05 20:00:00,2.1
2024-09-06 0:00:00,9.9
2024-09-06 4:00:00,9.7
2024-09-06 8:00:00,14.5
2024-09-06 12:00:00,56.3
2024-09-06 16:00:00,19.0
2024-09-06 20:00:00,2.4
2024-09-07 0:00:00,12.5
2024-09-07 4:00:00,9.9
2024-09-07 8:00:00,21.0
2024-09-07 12:00:00,63.4
2024-09-07 16:00:00,17.3
2024-09-07 20:00:00,1.4
2024-09-08 0:00:00,8.6
2024-09-08 4:00:00,7.4
2024-09-08 8:00:00,32.1
2024-09-08 12:00:00,81.0
2024-09-08 16:00:00,17.6
2024-09-08 20:00:00,1.0
2024-09-09 0:00:00,6.0
2024-09-09 4:00:00,6.7
2024-09-09 8:00:00,13.3
2024-09-09 12:00:00,40.3
2024-09-09 16:00:00,13.0
2024-09-09 20:00:00,2.8
2024-09-10 0:00:00,14.2
2024-09-10 4:00:00,15.6
2024-09-10 8:00:00,18.8
2024-09-10 12:00:00,67.6
2024-09-10 16:00:00,18.9
2024-09-10 20:00:00,3.8
2024-09-11 0:00:00,19.1
2024-09-11 4:00:00,15.9
2024-09-11 8:00:00,20.5
2024-09-11 12:00:00,43.3
2024-09-11 16:00:00,18.8
2024-09-11 20:00:00,4.9
2024-09-12 0:00:00,16.0
2024-09-12 4:00:00,7.9
2024-09-12 8:00:00,22.2
2024-09-12 12:00:00,38.3
2024-09-12 16:00:00,13.6
2024-09-12 20:00:00,4.3
2024-09-13 0:00:00,10.4
2024-09-13 4:00:00,3.4
2024-09-13 8:00:00,16.2
2024-09-13 12:00:00,43.6
2024-09-13 16:00:00,16.2
2024-09-13 20:00:00,1.1
2024-09-14 0:00:00,10.5
2024-09-14 4:00:00,6.0
2024-09-14 8:00:00,18.0
2024-09-14 12:00:00,57.5
2024-09-14 16:00:00,17.1
2024-09-14 20:00:00,3.6
2024-09-15 0:00:00,10.3
2024-09-15 4:00:00,5.6
2024-09-15 8:00:00,32.9
2024-09-15 12:00:00,82.7
2024-09-15 16:00:00,18.6
2024-09-15 20:00:00,5.0
2024-09-16 0:00:00,9.8
2024-09-16 4:00:00,8.1
2024-09-16 8:00:00,26.0
2024-09-16 12:00:00,41.9
2024-09-16 16:00:00,12.1
2024-09-16 20:00:00,3.5
2024-09-17 0:00:00,12.1
2024-09-17 4:00:00,8.3
2024-09-17 8:00:00,51.0
2024-09-17 12:00:00,101.4
2024-09-17 16:00:00,21.7
2024-09-17 20:00:00,5.8
2024-09-18 0:00:00,12.3
2024-09-18 4:00:00,8.4
2024-09-18 8:00:00,26.2
2024-09-18 12:00:00,73.6
2024-09-18 16:00:00,17.3
2024-09-18 20:00:00,4.9
2024-09-19 0:00:00,11.2
2024-09-19 4:00:00,4.0
2024-09-19 8:00:00,24.8
2024-09-19 12:00:00,73.0
2024-09-19 16:00:00,20.1
2024-09-19 20:00:00,10.2
2024-09-20 0:00:00,11.2
2024-09-20 4:00:00,4.9
2024-09-20 8:00:00,21.9
2024-09-20 12:00:00,76.6
2024-09-20 16:00:00,19.6
2024-09-20 20:00:00,8.0
2024-09-21 0:00:00,9.3
2024-09-21 4:00:00,4.5
2024-09-21 8:00:00,23.1
2024-09-21 12:00:00,81.9
2024-09-21 16:00:00,22.3
2024-09-21 20:00:00,7.6
2024-09-22 0:00:00,9.8
2024-09-22 4:00:00,7.2
2024-09-22 8:00:00,28.6
2024-09-22 12:00:00,85.1
2024-09-22 16:00:00,18.5
2024-09-22 20:00:00,6.3
2024-09-23 0:00:00,6.4
2024-09-23 4:00:00,5.8
2024-09-23 8:00:00,20.7
2024-09-23 12:00:00,46.5
2024-09-23 16:00:00,10.6
2024-09-23 20:00:00,4.2
2024-09-24 0:00:00,8.6
2024-09-24 4:00:00,6.3
2024-09-24 8:00:00,18.1
2024-09-24 12:00:00,39.5
2024-09-24 16:00:00,9.5
2024-09-24 20:00:00,4.8
2024-09-25 0:00:00,11.3
2024-09-25 4:00:00,11.9
2024-09-25 8:00:00,19.6
2024-09-25 12:00:00,38.5
2024-09-25 16:00:00,12.3
2024-09-25 20:00:00,3.9
2024-09-26 0:00:00,9.6
2024-09-26 4:00:00,8.7
2024-09-26 8:00:00,15.5
2024-09-26 12:00:00,26.5
2024-09-26 16:00:00,7.8
2024-09-26 20:00:00,4.4
2024-09-27 0:00:00,10.5
2024-09-27 4:00:00,15.6
2024-09-27 8:00:00,21.1
2024-09-27 12:00:00,69.6
2024-09-27 16:00:00,10.8
2024-09-27 20:00:00,2.4
2024-09-28 0:00:00,11.3
2024-09-28 4:00:00,13.7
2024-09-28 8:00:00,35.4
2024-09-28 12:00:00,61.3
2024-09-28 16:00:00,17.0
2024-09-28 20:00:00,2.6
2024-09-29 0:00:00,9.7
2024-09-29 4:00:00,12.5
2024-09-29 8:00:00,34.2
2024-09-29 12:00:00,63.6
2024-09-29 16:00:00,14.0
2024-09-29 20:00:00,4.6
2024-09-30 0:00:00,13.0
2024-09-30 4:00:00,17.0
2024-09-30 8:00:00,27.4
2024-09-30 12:00:00,54.7
2024-09-30 16:00:00,9.5
2024-09-30 20:00:00,4.3
2024-10-01 0:00:00,20.4
2024-10-01 4:00:00,16.3
2024-10-01 8:00:00,18.0
2024-10-01 12:00:00,35.9
2024-10-01 16:00:00,10.5
2024-10-01 20:00:00,6.5
2024-10-02 0:00:00,13.4
2024-10-02 4:00:00,10.3
2024-10-02 8:00:00,12.3
2024-10-02 12:00:00,26.5
2024-10-02 16:00:00,7.1
2024-10-02 20:00:00,3.5
2024-10-03 0:00:00,10.1
2024-10-03 4:00:00,6.6
2024-10-03 8:00:00,10.9
2024-10-03 12:00:00,29.7
2024-10-03 16:00:00,7.2
2024-10-03 20:00:00,4.7
2024-10-04 0:00:00,9.3
2024-10-04 4:00:00,8.0
2024-10-04 8:00:00,12.1
2024-10-04 12:00:00,24.6
2024-10-04 16:00:00,6.3
2024-10-04 20:00:00,3.2
2024-10-05 0:00:00,7.5
2024-10-05 4:00:00,5.5
2024-10-05 8:00:00,9.5
2024-10-05 12:00:00,28.0
2024-10-05 16:00:00,6.2
2024-10-05 20:00:00,2.9
2024-10-06 0:00:00,8.4
2024-10-06 4:00:00,5.6
2024-10-06 8:00:00,13.1
2024-10-06 12:00:00,57.4
2024-10-06 16:00:00,11.6
2024-10-06 20:00:00,3.8
2024-10-07 0:00:00,11.2
2024-10-07 4:00:00,6.1
2024-10-07 8:00:00,14.8
2024-10-07 12:00:00,27.3
2024-10-07 16:00:00,6.4
2024-10-07 20:00:00,3.6
2024-10-08 0:00:00,10.1
2024-10-08 4:00:00,15.1
2024-10-08 8:00:00,11.3
2024-10-08 12:00:00,28.1
2024-10-08 16:00:00,7.8
2024-10-08 20:00:00,4.9
2024-10-09 0:00:00,8.7
2024-10-09 4:00:00,10.3
2024-10-09 8:00:00,9.5
2024-10-09 12:00:00,22.4
2024-10-09 16:00:00,5.1
2024-10-09 20:00:00,4.8
2024-10-10 0:00:00,7.6
2024-10-10 4:00:00,9.3
2024-10-10 8:00:00,7.9
2024-10-10 12:00:00,49.5
2024-10-10 16:00:00,0.1
2024-10-10 20:00:00,3.4
2024-10-11 0:00:00,7.8
2024-10-11 4:00:00,14.9
2024-10-11 8:00:00,22.1
2024-10-11 12:00:00,37.4
2024-10-11 16:00:00,7.5
2024-10-11 20:00:00,2.0
2024-10-12 0:00:00,6.6
2024-10-12 4:00:00,6.2
2024-10-12 8:00:00,16.7
2024-10-12 12:00:00,47.3
